0,1,2,3,4
Cause/Reason,왁자지껄해wakjajikkeolhae,"왁자지껄해서, 왁자지껄하여서wakjajikkeolhaeseo, wakjajikkeolhayeoseo",왁자지껄하니wakjajikkeolhani,왁자지껄하니까wakjajikkeolhanikka
Contrast,왁자지껄하지만wakjajikkeolhajiman,왁자지껄하는데wakjajikkeolhaneunde,왁자지껄하더니wakjajikkeolhadeoni,
Conjunction,왁자지껄하고wakjajikkeolhago,,,
Condition,왁자지껄하면wakjajikkeolhamyeon,"왁자지껄해야, 왁자지껄하여야wakjajikkeolhaeya, wakjajikkeolhayeoya",,
Motive,왁자지껄하려고wakjajikkeolharyeogo,,,
Noun and determiner forms,,,,
Verbal nouns,왁자지껄함wakjajikkeolham,왁자지껄하기wakjajikkeolhagi,,
Past-tense verbal nouns,"왁자지껄했음, 왁자지껄하였음wakjajikkeolhaesseum, wakjajikkeolhayeosseum","왁자지껄했기, 왁자지껄하였기wakjajikkeolhaetgi, wakjajikkeolhayeotgi",,
Determiners,past,왁자지껄한wakjajikkeolhan,,
present,왁자지껄하는wakjajikkeolhaneun,,,
future,왁자지껄할wakjajikkeolhal,,,
Sentence-final forms with honorific,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,왁자지껄하신다wakjajikkeolhasindapast: 왁자지껄하셨다wakjajikkeolhasyeotda,왁자지껄하셔wakjajikkeolhasyeopast: 왁자지껄하셨어wakjajikkeolhasyeosseo,"왁자지껄하세요, 왁자지껄하셔요wakjajikkeolhaseyo, wakjajikkeolhasyeoyopast: 왁자지껄하셨어요wakjajikkeolhasyeosseoyo",왁자지껄하십니다wakjajikkeolhasimnidapast: 왁자지껄하셨습니다wakjajikkeolhasyeotseumnida
Interrogative,왁자지껄하시느냐wakjajikkeolhasineunyapast: 왁자지껄하셨느냐wakjajikkeolhasyeonneunya,왁자지껄하셔wakjajikkeolhasyeopast: 왁자지껄하셨어wakjajikkeolhasyeosseo,"왁자지껄하세요, 왁자지껄하셔요wakjajikkeolhaseyo, wakjajikkeolhasyeoyopast: 왁자지껄하셨어요wakjajikkeolhasyeosseoyo",왁자지껄하십니까wakjajikkeolhasimnikkapast: 왁자지껄하셨습니까wakjajikkeolhasyeotseumnikka
imperative,왁자지껄하시라wakjajikkeolhasira,왁자지껄하셔wakjajikkeolhasyeo,왁자지껄하세요wakjajikkeolhaseyo,왁자지껄하십시오wakjajikkeolhasipsio
Assertive,왁자지껄하시겠다wakjajikkeolhasigetda,왁자지껄하시겠어wakjajikkeolhasigesseo,왁자지껄하시겠어요wakjajikkeolhasigesseoyo,왁자지껄하시겠습니다wakjajikkeolhasigetseumnida
Connective honforms with honorific,,,,
Cause/Reason,왁자지껄하셔wakjajikkeolhasyeo,왁자지껄하셔서wakjajikkeolhasyeoseo,왁자지껄하시니wakjajikkeolhasini,왁자지껄하시니까wakjajikkeolhasinikka
Contrast,왁자지껄하시지만wakjajikkeolhasijiman,왁자지껄하시는데wakjajikkeolhasineunde,왁자지껄하시더니wakjajikkeolhasideoni,
Conjunction,왁자지껄하시고wakjajikkeolhasigo,,,
Condition,왁자지껄하시면wakjajikkeolhasimyeon,왁자지껄하셔야wakjajikkeolhasyeoya,,
Motive,왁자지껄하시려고wakjajikkeolhasiryeogo,,,
Noun and determiner honforms with honorific,,,,
Verbal nouns,왁자지껄하심wakjajikkeolhasim,왁자지껄하시기wakjajikkeolhasigi,,
Past-tense verbal nouns,왁자지껄하셨음wakjajikkeolhasyeosseum,왁자지껄하셨기wakjajikkeolhasyeotgi,,
Determiners,past,왁자지껄하신wakjajikkeolhasin,,
present,왁자지껄하시는wakjajikkeolhasineun,,,
future,왁자지껄하실wakjajikkeolhasil,,,
Stems,,,,
Stem 1,왁자지껄하 (wakjajikkeolha),,,
Stem 2,왁자지껄해 (wakjajikkeolhae),,,
Stem 2a,왁자지껄하여 (wakjajikkeolhayeo),,,
Stem 3,왁자지껄하 (wakjajikkeolha),,,
Conjugation type,"Vowel-stem, 하(ha)-irregular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,왁자지껄하다wakjajikkeolhadapast: 왁자지껄했다wakjajikkeolhaetda,왁자지껄해wakjajikkeolhaepast: 왁자지껄했어wakjajikkeolhaesseo,왁자지껄해요wakjajikkeolhaeyopast: 왁자지껄했어요wakjajikkeolhaesseoyo,왁자지껄합니다wakjajikkeolhamnidapast: 왁자지껄했습니다wakjajikkeolhaetseumnida
Interrogative,왁자지껄하냐wakjajikkeolhanyapast: 왁자지껄했냐wakjajikkeolhaennya,왁자지껄해wakjajikkeolhaepast: 왁자지껄했어wakjajikkeolhaesseo,왁자지껄해요wakjajikkeolhaeyopast: 왁자지껄했어요wakjajikkeolhaesseoyo,왁자지껄합니까wakjajikkeolhamnikkapast: 왁자지껄했습니까wakjajikkeolhaetseumnikka
Assertive,왁자지껄하겠다wakjajikkeolhagetda,왁자지껄하겠어wakjajikkeolhagesseo,왁자지껄하겠어요wakjajikkeolhagesseoyo,왁자지껄하겠습니다wakjajikkeolhagetseumnida
Connective forms,,,,
Cause/Reason,왁자지껄해wakjajikkeolhae,"왁자지껄해서, 왁자지껄하여서wakjajikkeolhaeseo, wakjajikkeolhayeoseo",왁자지껄하니wakjajikkeolhani,왁자지껄하니까wakjajikkeolhanikka
Contrast,왁자지껄하지만wakjajikkeolhajiman,왁자지껄한데wakjajikkeolhande,왁자지껄하더니wakjajikkeolhadeoni,
Conjunction,왁자지껄하고wakjajikkeolhago,,,
Condition,왁자지껄하면wakjajikkeolhamyeon,"왁자지껄해야, 왁자지껄하여야wakjajikkeolhaeya, wakjajikkeolhayeoya",,
Noun and determiner forms,,,,
Verbal nouns,왁자지껄함wakjajikkeolham,왁자지껄하기wakjajikkeolhagi,,
Past-tense verbal nouns,"왁자지껄했음, 왁자지껄하였음wakjajikkeolhaesseum, wakjajikkeolhayeosseum","왁자지껄했기, 왁자지껄하였기wakjajikkeolhaetgi, wakjajikkeolhayeotgi",,
Determiners,present,,왁자지껄한wakjajikkeolhan,
future,,왁자지껄할wakjajikkeolhal,,
Sentence-final forms with honorific,,,,
,Plain (해라체),Informal (해체),Polite (해요체),Formal (하십시오체)
Indicative,왁자지껄하시다wakjajikkeolhasidapast: 왁자지껄하셨다wakjajikkeolhasyeotda,왁자지껄하셔wakjajikkeolhasyeopast: 왁자지껄하셨어wakjajikkeolhasyeosseo,"왁자지껄하세요, 왁자지껄하셔요wakjajikkeolhaseyo, wakjajikkeolhasyeoyopast: 왁자지껄하셨어요wakjajikkeolhasyeosseoyo",왁자지껄하십니다wakjajikkeolhasimnidapast: 왁자지껄하셨습니다wakjajikkeolhasyeotseumnida
Interrogative,왁자지껄하시냐wakjajikkeolhasinyapast: 왁자지껄하셨냐wakjajikkeolhasyeonnya,왁자지껄하셔wakjajikkeolhasyeopast: 왁자지껄하셨어wakjajikkeolhasyeosseo,"왁자지껄하세요, 왁자지껄하셔요wakjajikkeolhaseyo, wakjajikkeolhasyeoyopast: 왁자지껄하셨어요wakjajikkeolhasyeosseoyo",왁자지껄하십니까wakjajikkeolhasimnikkapast: 왁자지껄하셨습니까wakjajikkeolhasyeotseumnikka
Assertive,왁자지껄하시겠다wakjajikkeolhasigetda,왁자지껄하시겠어wakjajikkeolhasigesseo,왁자지껄하시겠어요wakjajikkeolhasigesseoyo,왁자지껄하시겠습니다wakjajikkeolhasigetseumnida
Connective forms with honorific,,,,
Cause/Reason,왁자지껄하셔wakjajikkeolhasyeo,왁자지껄하셔서wakjajikkeolhasyeoseo,왁자지껄하시니wakjajikkeolhasini,왁자지껄하시니까wakjajikkeolhasinikka
Contrast,왁자지껄하시지만wakjajikkeolhasijiman,왁자지껄하신데wakjajikkeolhasinde,왁자지껄하시더니wakjajikkeolhasideoni,
Conjunction,왁자지껄하시고wakjajikkeolhasigo,,,
Condition,왁자지껄하시면wakjajikkeolhasimyeon,왁자지껄하셔야wakjajikkeolhasyeoya,,
Noun and determiner forms with honorific,,,,
Verbal nouns,왁자지껄하심wakjajikkeolhasim,왁자지껄하시기wakjajikkeolhasigi,,
Past-tense verbal nouns,왁자지껄하셨음wakjajikkeolhasyeosseum,왁자지껄하셨기wakjajikkeolhasyeotgi,,
Determiners,present,,왁자지껄하신wakjajikkeolhasin,
future,,왁자지껄하실wakjajikkeolhasil,,
