0,1,2,3,4,5,6,7
subjunctive,खाती हूँ •,खाती हो •,खाती हो •,खाती हों •,खाती हो •,खाती हों •,
presumptive,खाती हूँगी •,खाती होगी •,खाती होगी •,खाती होंगी •,खाती होगी •,खाती होंगी •,
contrafactual,खाती होती •,खाती होती •,खाती होती •,खाती होती •,खाती होती •,खाती होती •,
,,,,,,,
continuous,present,खा रही हूँ •,खा रही है •,खा रही है •,खा रही हैं •,खा रही हो •,खा रही हैं •
past,खा रही थी •,खा रही थी •,खा रही थी •,खा रही थीं •,खा रही थीं •,खा रही थीं •,
subjunctive,खा रही हूँ •,खा रही हो •,खा रही हो •,खा रही हों •,खा रही हो •,खा रही हों •,
presumptive,खा रही हूँगी •,खा रही होगी •,खा रही होगी •,खा रही होंगी •,खा रही होगी •,खा रही होंगी •,
contrafactual,खा रही होती •,खा रही होती •,खा रही होती •,खा रही होती •,खा रही होती •,खा रही होती •,
,,,,,,,
perfective,present,खाई हूँ •,खाई है •,खाई है •,खाई हैं •,खाई हो •,खाई हैं •
past,खाई थी •,खाई थी •,खाई थी •,खाई थीं •,खाई थीं •,खाई थीं •,
subjunctive,खाई हूँ •,खाई हो •,खाई हो •,खाई हों •,खाई हो •,खाई हों •,
presumptive,खाई हूँगी •,खाई होगी •,खाई होगी •,खाई होंगी •,खाई होगी •,खाई होंगी •,
contrafactual,खाई होती •,खाई होती •,खाई होती •,खाई होती •,खाई होती •,खाई होती •,
