0,1,2,3,4,5,6,7,8,9
دادن (dấdan),اونها,داد (dấd),اون,دن (dan),اونها,ده (de),اون,,
,,,,,,,,,
می‌دادیم (mí-dâdim),ما,می‌دادم (mí-dâdam),من,past (imperfect),می‌دیم (mí-dim),ما,می‌دم (mí-dam),من,present (imperfect)
می‌دادین (mí-dâdin),شما,می‌دادی (mí-dâdi),تو,می‌دین (mí-din),شما,می‌دی (mí-di),تو,,
می‌دادن (mí-dâdan),اونها,می‌داد (mí-dâd),اون,می‌دن (mí-dan),اونها,می‌ده (mí-de),اون,,
,,,,,,,,,
داشتیم می‌دادیم (dấštim mí-dâdim),ما,داشتم می‌دادم (dấštam mí-dâdam),من,past progressive,داریم می‌دیم (dấrim mí-dim),ما,دارم می‌دم (dấram mí-dam),من,present progressive
داشتین می‌دادین (dấštin mí-dâdin),شما,داشتی می‌دادی (dấšti mí-dâdi),تو,دارین می‌دین (dấrin mí-din),شما,داری می‌دی (dấri mí-di),تو,,
داشتن می‌دادن (dấštan mí-dâdan),اونها,داشت می‌داد (dấšt mí-dâd),اون,دارن می‌دن (dấran mí-dan),اونها,داره می‌ده (dấre mí-de),اون,,
,,,,,,,,,
داده‌ایم (dâdím),ما,داده‌ام (dâdám),من,present perfect,داده بودیم (dâdé búdim),ما,داده بودم (dâdé búdam),من,pluperfect
داده‌این (dâdín),شما,داده‌ای (dâdí),تو,داده بودین (dâdé búdin),شما,داده بودی (dâdé búdi),تو,,
داده‌ان (dâdán),اونها,داده (dâdé),اون,داده بودن (dâdé búdan),اونها,داده بود (dâdé bud),اون,,
subjunctive,,,,,,,,,
داده باشیم (dâdé bấšim),ما,داده باشم (dâdé bấšam),من,past,بدیم (bédim),ما,بدم (bédam),من,present
داده باشین (dâdé bấšin),شما,داده باشی (dâdé bấši),تو,بدین (bédin),شما,بدی (bédi),تو,,
داده باشن (dâdé bấšan),اونها,داده باشه (dâdé bấše),اون,بدن (bédan),اونها,بده (béde),اون,,
,,,,,,,,,
,بدین (bédin),شما,بده (béde),تو,imperative,,,,
دادن (dâdán),infinitive,,,,,,,,
,,,,,,,,,
داد (dâd),past stem,ده (de),present stem,,,,,,
داده (dâdé),past participle,دهنده (dehandé),present participle,,,,,,
indicative,,,,,,,,,
دادیم (dấdim),ما,دادم (dấdam),من,past,دیم (deym),ما,دم (dam),من,aorist
دادین (dấdin),شما,دادی (dấdi),تو,دین (deyn),شما,دی (dey),تو,,
دادن (dấdan),اونها,داد (dấd),اون,دن (dan),اونها,ده (dey),اون,,
,,,,,,,,,
می‌دادیم (mí-dâdim),ما,می‌دادم (mí-dâdam),من,past (imperfect),می‌دیم (mí-deym),ما,می‌دم (mí-dam),من,present (imperfect)
می‌دادین (mí-dâdin),شما,می‌دادی (mí-dâdi),تو,می‌دین (mí-deyn),شما,می‌دی (mí-dey),تو,,
می‌دادن (mí-dâdan),اونها,می‌داد (mí-dâd),اون,می‌دن (mí-dan),اونها,می‌ده (mí-de),اون,,
,,,,,,,,,
داشتیم می‌دادیم (dấštim mí-dâdim),ما,داشتم می‌دادم (dấštam mí-dâdam),من,past progressive,داریم می‌دیم (dấrim mí-dim),ما,دارم می‌دم (dấram mí-dam),من,present progressive
داشتین می‌دادین (dấštin mí-dâdin),شما,داشتی می‌دادی (dấšti mí-dâdi),تو,دارین می‌دین (dấrin mí-deyn),شما,داری می‌دی (dấri mí-dey),تو,,
داشتن می‌دادن (dấštan mí-dâdan),اونها,داشت می‌داد (dấšt mí-dâd),اون,دارن می‌دن (dấran mí-dan),اونها,داره می‌ده (dấre mí-de),اون,,
,,,,,,,,,
داده‌یم (dâdéym),ما,داده‌م (dâdám),من,present perfect,داده بودیم (dâdé búdim),ما,داده بودم (dâdé búdam),من,pluperfect
داده‌ین (dâdéyn),شما,داده‌ی (dâdéy),تو,داده بودین (dâdé búdin),شما,داده بودی (dâdé búdi),تو,,
داده‌ن (dâdán),اونها,داده (dâdé),اون,داده بودن (dâdé búdan),اونها,داده بود (dâdé bud),اون,,
subjunctive,,,,,,,,,
داده باشیم (dâdé bấšim),ما,داده باشم (dâdé bấšam),من,past,بدیم (bédeym),ما,بدم (bédam),من,present
داده باشین (dâdé bấšin),شما,داده باشی (dâdé bấši),تو,بدین (bédeyn),شما,بدی (bédey),تو,,
داده باشن (dâdé bấšan),اونها,داده باشه (dâdé bấše),اون,بدن (bédan),اونها,بده (béde),اون,,
,,,,,,,,,
,بدین (bédin),شما,بده (béde),تو,imperative,,,,
