0,1,2,3,4,5,6,7,8,9
می‌نامیدیم (mí-nâmidim),ما,می‌نامیدم (mí-nâmidam),من,past (imperfect),می‌نامیم (mí-nâmim),ما,می‌نامم (mí-nâmam),من,present (imperfect)
می‌نامیدین (mí-nâmidin),شما,می‌نامیدی (mí-nâmidi),تو,می‌نامین (mí-nâmin),شما,می‌نامی (mí-nâmi),تو,,
می‌نامیدن (mí-nâmidan),اونها,می‌نامید (mí-nâmid),اون,می‌نامن (mí-nâman),اونها,می‌نامه (mí-nâme),اون,,
,,,,,,,,,
داشتیم می‌نامیدیم (dấštim mí-nâmidim),ما,داشتم می‌نامیدم (dấštam mí-nâmidam),من,past progressive,داریم می‌نامیم (dấrim mí-nâmim),ما,دارم می‌نامم (dấram mí-nâmam),من,present progressive
داشتین می‌نامیدین (dấštin mí-nâmidin),شما,داشتی می‌نامیدی (dấšti mí-nâmidi),تو,دارین می‌نامین (dấrin mí-nâmin),شما,داری می‌نامی (dấri mí-nâmi),تو,,
داشتن می‌نامیدن (dấštan mí-nâmidan),اونها,داشت می‌نامید (dấšt mí-nâmid),اون,دارن می‌نامن (dấran mí-nâman),اونها,داره می‌نامه (dấre mí-nâme),اون,,
,,,,,,,,,
نامیده‌ایم (nâmidím),ما,نامیده‌ام (nâmidám),من,present perfect,نامیده بودیم (nâmidé búdim),ما,نامیده بودم (nâmidé búdam),من,pluperfect
نامیده‌این (nâmidín),شما,نامیده‌ای (nâmidí),تو,نامیده بودین (nâmidé búdin),شما,نامیده بودی (nâmidé búdi),تو,,
نامیده‌ان (nâmidán),اونها,نامیده (nâmidé),اون,نامیده بودن (nâmidé búdan),اونها,نامیده بود (nâmidé bud),اون,,
subjunctive,,,,,,,,,
نامیده باشیم (nâmidé bấšim),ما,نامیده باشم (nâmidé bấšam),من,past,بنامیم (bénâmim),ما,بنامم (bénâmam),من,present
نامیده باشین (nâmidé bấšin),شما,نامیده باشی (nâmidé bấši),تو,بنامین (bénâmin),شما,بنامی (bénâmi),تو,,
نامیده باشن (nâmidé bấšan),اونها,نامیده باشه (nâmidé bấše),اون,بنامن (bénâman),اونها,بنامه (bénâme),اون,,
,,,,,,,,,
,بنامین (bénâmin),شما,بنام (bénâm),تو,imperative,,,,
