0,1,2,3,4,5,6,7
future,չեմ սթափվի ‎(čʿem stʿapʿvi),չես սթափվի ‎(čʿes stʿapʿvi),չի սթափվի ‎(čʿi stʿapʿvi),չենք սթափվի ‎(čʿenkʿ stʿapʿvi),չեք սթափվի ‎(čʿekʿ stʿapʿvi),չեն սթափվի ‎(čʿen stʿapʿvi),
future perfect,չէի սթափվի ‎(čʿēi stʿapʿvi),չէիր սթափվի ‎(čʿēir stʿapʿvi),չէր սթափվի ‎(čʿēr stʿapʿvi),չէինք սթափվի ‎(čʿēinkʿ stʿapʿvi),չէիք սթափվի ‎(čʿēikʿ stʿapʿvi),չէին սթափվի ‎(čʿēin stʿapʿvi),
imperative,,—,(դու),—,—,(դուք),—
,—,"մի՛ սթափվիր, մի՛ սթափվի* ‎(mí stʿapʿvir, mí stʿapʿvi*)",—,—,"մի՛ սթափվեք, մի՛ սթափվեցեք** ‎(mí stʿapʿvekʿ, mí stʿapʿvecʿekʿ**)",—,
*colloquial   **dated,,,,,,,
,singular (singulare tantum),,,,,,
nominative,սթափվել ‎(stʿapʿvel),,,,,,
dative,սթափվելու ‎(stʿapʿvelu),,,,,,
ablative,սթափվելուց ‎(stʿapʿvelucʿ),,,,,,
instrumental,սթափվելով ‎(stʿapʿvelov),,,,,,
locative,սթափվելում ‎(stʿapʿvelum),,,,,,
,definite forms,,,,,,
nominative,սթափվելը/սթափվելն ‎(stʿapʿvelə/stʿapʿveln),,,,,,
dative,սթափվելուն ‎(stʿapʿvelun),,,,,,
,1st person possessive forms (my),,,,,,
nominative,սթափվելս ‎(stʿapʿvels),,,,,,
dative,սթափվելուս ‎(stʿapʿvelus),,,,,,
ablative,սթափվելուցս ‎(stʿapʿvelucʿs),,,,,,
instrumental,սթափվելովս ‎(stʿapʿvelovs),,,,,,
locative,սթափվելումս ‎(stʿapʿvelums),,,,,,
,2nd person possessive forms (your),,,,,,
nominative,սթափվելդ ‎(stʿapʿveld),,,,,,
dative,սթափվելուդ ‎(stʿapʿvelud),,,,,,
ablative,սթափվելուցդ ‎(stʿapʿvelucʿd),,,,,,
instrumental,սթափվելովդ ‎(stʿapʿvelovd),,,,,,
locative,սթափվելումդ ‎(stʿapʿvelumd),,,,,,
