0,1,2,3,4,5,6,7
imperative,,—,(դու),—,—,(դուք),—
,—,"մի՛ արիր, մի՛ արի* ‎(mí arir, mí ari*)",—,—,մի՛ արեք ‎(mí arekʿ),—,
"*colloquialNote the aorist stem ար- ‎(ar-). Also, note the imperative.",,,,,,,
,singular (singulare tantum),,,,,,
nominative,անել ‎(anel),,,,,,
dative,անելու ‎(anelu),,,,,,
ablative,անելուց ‎(anelucʿ),,,,,,
instrumental,անելով ‎(anelov),,,,,,
locative,անելում ‎(anelum),,,,,,
,definite forms,,,,,,
nominative,անելը/անելն ‎(anelə/aneln),,,,,,
dative,անելուն ‎(anelun),,,,,,
,1st person possessive forms (my),,,,,,
nominative,անելս ‎(anels),,,,,,
dative,անելուս ‎(anelus),,,,,,
ablative,անելուցս ‎(anelucʿs),,,,,,
instrumental,անելովս ‎(anelovs),,,,,,
locative,անելումս ‎(anelums),,,,,,
,2nd person possessive forms (your),,,,,,
nominative,անելդ ‎(aneld),,,,,,
dative,անելուդ ‎(anelud),,,,,,
ablative,անելուցդ ‎(anelucʿd),,,,,,
instrumental,անելովդ ‎(anelovd),,,,,,
locative,անելումդ ‎(anelumd),,,,,,
