0,1,2
nominative,վիթխարիդ ‎(vitʿxarid),վիթխարիներդ ‎(vitʿxarinerd)
dative,վիթխարիիդ ‎(vitʿxariid),վիթխարիներիդ ‎(vitʿxarinerid)
ablative,վիթխարիիցդ ‎(vitʿxariicʿd),վիթխարիներիցդ ‎(vitʿxarinericʿd)
instrumental,վիթխարիովդ ‎(vitʿxariovd),վիթխարիներովդ ‎(vitʿxarinerovd)
locative,—,—
,singular,plural
nominative,վիթխարի ‎(vitʿxari),վիթխարիներ ‎(vitʿxariner)
dative,վիթխարու ‎(vitʿxaru),վիթխարիների ‎(vitʿxarineri)
ablative,վիթխարուց ‎(vitʿxarucʿ),վիթխարիներից ‎(vitʿxarinericʿ)
instrumental,վիթխարով ‎(vitʿxarov),վիթխարիներով ‎(vitʿxarinerov)
locative,վիթխարում ‎(vitʿxarum),վիթխարիներում ‎(vitʿxarinerum)
,definite forms,
nominative,վիթխարին ‎(vitʿxarin),վիթխարիները/վիթխարիներն ‎(vitʿxarinerə/vitʿxarinern)
dative,վիթխարուն ‎(vitʿxarun),վիթխարիներին ‎(vitʿxarinerin)
,1st person possessive forms (my),
nominative,վիթխարիս ‎(vitʿxaris),վիթխարիներս ‎(vitʿxariners)
dative,վիթխարուս ‎(vitʿxarus),վիթխարիներիս ‎(vitʿxarineris)
ablative,վիթխարուցս ‎(vitʿxarucʿs),վիթխարիներիցս ‎(vitʿxarinericʿs)
instrumental,վիթխարովս ‎(vitʿxarovs),վիթխարիներովս ‎(vitʿxarinerovs)
locative,վիթխարումս ‎(vitʿxarums),վիթխարիներումս ‎(vitʿxarinerums)
,2nd person possessive forms (your),
nominative,վիթխարիդ ‎(vitʿxarid),վիթխարիներդ ‎(vitʿxarinerd)
dative,վիթխարուդ ‎(vitʿxarud),վիթխարիներիդ ‎(vitʿxarinerid)
ablative,վիթխարուցդ ‎(vitʿxarucʿd),վիթխարիներիցդ ‎(vitʿxarinericʿd)
instrumental,վիթխարովդ ‎(vitʿxarovd),վիթխարիներովդ ‎(vitʿxarinerovd)
locative,վիթխարումդ ‎(vitʿxarumd),վիթխարիներումդ ‎(vitʿxarinerumd)
,singular,plural
nominative,վիթխարի ‎(vitʿxari),վիթխարիներ ‎(vitʿxariner)
dative,վիթխարու ‎(vitʿxaru),վիթխարիների ‎(vitʿxarineri)
ablative,վիթխարուց ‎(vitʿxarucʿ),վիթխարիներից ‎(vitʿxarinericʿ)
instrumental,վիթխարով ‎(vitʿxarov),վիթխարիներով ‎(vitʿxarinerov)
locative,—,—
,definite forms,
nominative,վիթխարին ‎(vitʿxarin),վիթխարիները/վիթխարիներն ‎(vitʿxarinerə/vitʿxarinern)
dative,վիթխարուն ‎(vitʿxarun),վիթխարիներին ‎(vitʿxarinerin)
,1st person possessive forms (my),
nominative,վիթխարիս ‎(vitʿxaris),վիթխարիներս ‎(vitʿxariners)
dative,վիթխարուս ‎(vitʿxarus),վիթխարիներիս ‎(vitʿxarineris)
ablative,վիթխարուցս ‎(vitʿxarucʿs),վիթխարիներիցս ‎(vitʿxarinericʿs)
instrumental,վիթխարովս ‎(vitʿxarovs),վիթխարիներովս ‎(vitʿxarinerovs)
locative,—,—
,2nd person possessive forms (your),
nominative,վիթխարիդ ‎(vitʿxarid),վիթխարիներդ ‎(vitʿxarinerd)
dative,վիթխարուդ ‎(vitʿxarud),վիթխարիներիդ ‎(vitʿxarinerid)
ablative,վիթխարուցդ ‎(vitʿxarucʿd),վիթխարիներիցդ ‎(vitʿxarinericʿd)
instrumental,վիթխարովդ ‎(vitʿxarovd),վիթխարիներովդ ‎(vitʿxarinerovd)
locative,—,—
