0,1,2,3,4,5,6,7
past,ہنس رہا تھا,ہنس رہا تھا,ہنس رہا تھا,ہنس رہے تھے,ہنس رہے تھے,ہنس رہے تھے,
subjunctive,ہنس رہا ہوں,ہنس رہا ہو,ہنس رہا ہو,ہنس رہے ہوں,ہنس رہے ہو,ہنس رہے ہوں,
presumptive,ہنس رہا ہوں گا,ہنس رہا ہو گا,ہنس رہا ہو گا,ہنس رہے ہوں گے,ہنس رہے ہو گے,ہنس رہے ہوں گے,
contrafactual,ہنس رہا ہوتا,ہنس رہا ہوتا,ہنس رہا ہوتا,ہنس رہے ہوتے,ہنس رہے ہوتے,ہنس رہے ہوتے,
,,,,,,,
perfective,present,ہنسا ہوں,ہنسا ہے,ہنسا ہے,ہنسے ہیں,ہنسے ہو,ہنسے ہیں
past,ہنسا تھا,ہنسا تھا,ہنسا تھا,ہنسے تھے,ہنسے تھے,ہنسے تھے,
subjunctive,ہنسا ہوں,ہنسا ہو,ہنسا ہو,ہنسے ہوں,ہنسے ہو,ہنسے ہوں,
presumptive,ہنسا ہوں گا,ہنسا ہو گا,ہنسا ہو گا,ہنسے ہوں گے,ہنسے ہو گے,ہنسے ہوں گے,
contrafactual,ہنسا ہوتا,ہنسا ہوتا,ہنسا ہوتا,ہنسے ہوتے,ہنسے ہوتے,ہنسے ہوتے,
Note: Hover mouse over Arabic for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,singular,plural,,,,,
,1st person,2nd person,3rd person,1st person,2nd person*,3rd person,
,,میں,تو,وہ / یہ,ہم,تم,وہ / یہ
habitual,present,ہنستی ہوں,ہنستی ہے,ہنستی ہے,ہنستی ہیں,ہنستی ہو,ہنستی ہیں
past,ہنستی تھی,ہنستی تھی,ہنستی تھی,ہنستی تھیں,ہنستی تھیں,ہنستی تھیں,
subjunctive,ہنستی ہوں,ہنستی ہو,ہنستی ہو,ہنستی ہوں,ہنستی ہو,ہنستی ہوں,
presumptive,ہنستی ہوں گی,ہنستی ہو گی,ہنستی ہو گی,ہنستی ہوں گی,ہنستی ہو گی,ہنستی ہوں گی,
contrafactual,ہنستی ہوتی,ہنستی ہوتی,ہنستی ہوتی,ہنستی ہوتی,ہنستی ہوتی,ہنستی ہوتی,
,,,,,,,
continuous,present,ہنس رہی ہوں,ہنس رہی ہے,ہنس رہی ہے,ہنس رہی ہیں,ہنس رہی ہو,ہنس رہی ہیں
past,ہنس رہی تھی,ہنس رہی تھی,ہنس رہی تھی,ہنس رہی تھیں,ہنس رہی تھیں,ہنس رہی تھیں,
subjunctive,ہنس رہی ہوں,ہنس رہی ہو,ہنس رہی ہو,ہنس رہی ہوں,ہنس رہی ہو,ہنس رہی ہوں,
presumptive,ہنس رہی ہوں گی,ہنس رہی ہو گی,ہنس رہی ہو گی,ہنس رہی ہوں گی,ہنس رہی ہو گی,ہنس رہی ہوں گی,
contrafactual,ہنس رہی ہوتی,ہنس رہی ہوتی,ہنس رہی ہوتی,ہنس رہی ہوتی,ہنس رہی ہوتی,ہنس رہی ہوتی,
,,,,,,,
perfective,present,ہنسی ہوں,ہنسی ہے,ہنسی ہے,ہنسی ہیں,ہنسی ہو,ہنسی ہیں
past,ہنسی تھی,ہنسی تھی,ہنسی تھی,ہنسی تھیں,ہنسی تھیں,ہنسی تھیں,
subjunctive,ہنسی ہوں,ہنسی ہو,ہنسی ہو,ہنسی ہوں,ہنسی ہو,ہنسی ہوں,
presumptive,ہنسی ہوں گی,ہنسی ہو گی,ہنسی ہو گی,ہنسی ہوں گی,ہنسی ہو گی,ہنسی ہوں گی,
contrafactual,ہنسی ہوتی,ہنسی ہوتی,ہنسی ہوتی,ہنسی ہوتی,ہنسی ہوتی,ہنسی ہوتی,
